userId,itemId,value,timestamp,interactionId
520,588,4.0,1142028522,rating
509,4234,3.0,1037843243,rating
130,2728,4.0,1138998727,rating
468,5121,4.5,1296192777,rating
334,296,5.0,1447031705,rating
128,597,5.0,1049683603,rating
285,173,3.0,965088745,rating
461,4025,2.5,1090908138,rating
587,154,4.0,1112632389,rating
636,17,3.0,855227188,rating
564,1375,4.0,974715996,rating
509,1735,2.0,940013347,rating
14,2355,2.0,976244179,rating
657,595,3.0,841960742,rating
243,914,4.0,1094232624,rating
23,4978,4.5,1148730339,rating
159,480,4.0,1183519798,rating
560,2470,4.0,1452850916,rating
235,1682,5.0,1111625561,rating
195,1391,3.0,975418855,rating
73,2528,3.5,1406171915,rating
232,599,2.0,955086564,rating
86,316,3.0,848159117,rating
553,38061,4.5,1423010161,rating
334,2028,5.0,1447031703,rating
413,1073,4.0,850890657,rating
480,344,3.0,1339456450,rating
306,140,3.0,956083044,rating
544,64499,5.0,1435790789,rating
513,292,3.0,843771870,rating
151,150,5.0,847296585,rating
649,364,3.0,834424884,rating
450,3089,4.5,1449349725,rating
481,1955,4.0,1441892391,rating
33,832,4.0,1033604138,rating
509,2912,4.0,943368937,rating
654,1729,4.0,1145392540,rating
636,141,3.0,855227186,rating
402,588,4.0,1462947059,rating
185,316,4.0,1003523646,rating
362,2470,2.5,1218567250,rating
166,1968,4.0,1064889114,rating
664,38061,4.5,1343747037,rating
185,2033,3.0,1003523404,rating
55,653,4.0,855927131,rating
187,2005,4.0,1230416453,rating
564,2639,4.0,974843041,rating
353,47099,2.5,1208220495,rating
452,2000,3.0,976421986,rating
306,1598,3.0,939717188,rating
605,2280,4.0,980176098,rating
78,44191,3.5,1274051721,rating
393,585,2.0,1058473252,rating
177,512,4.0,907380246,rating
4,2110,3.0,949896309,rating
89,4896,5.0,1257620582,rating
44,17,2.0,858707139,rating
580,26702,4.0,1269894324,rating
461,429,3.0,1090907731,rating
249,597,3.0,839461992,rating
311,3072,2.0,1076969178,rating
15,1694,3.0,997938879,rating
288,466,5.0,845862754,rating
607,6947,4.0,1148587996,rating
547,380,3.0,1313414054,rating
658,1694,5.0,941489244,rating
344,522,3.0,850725369,rating
236,8012,4.5,1109969578,rating
387,2302,5.0,974675037,rating
493,837,3.0,954684561,rating
463,4995,4.0,1050499238,rating
388,553,2.0,946509773,rating
614,965,4.0,1003253973,rating
178,4034,2.5,1437425897,rating
248,4958,5.0,1031528981,rating
405,257,1.5,1097696965,rating
463,4993,5.0,1049913589,rating
405,4979,1.5,1061359960,rating
275,93840,3.0,1351821321,rating
423,431,4.0,1353689965,rating
68,4992,3.5,1249809788,rating
432,4226,5.0,1138382858,rating
312,21,2.0,959931319,rating
465,562,3.0,1170652771,rating
57,11,5.0,907763065,rating
525,1552,5.0,1024928582,rating
214,110,5.0,978128748,rating
47,95,3.0,832229161,rating
13,318,4.5,1331380029,rating
597,910,5.0,940708456,rating
236,480,3.0,1109968531,rating
648,54272,4.5,1187027148,rating
126,316,3.0,833286440,rating
294,5481,4.0,1123973142,rating
150,1265,3.5,1114306439,rating
604,344,2.0,1277533253,rating
505,914,3.0,1340409023,rating
475,107406,4.0,1447255742,rating
15,1544,1.0,1093070319,rating
510,696,3.0,953102975,rating
501,85367,4.0,1309479544,rating
380,1646,3.0,994729949,rating
564,831,4.0,974841398,rating
359,8014,4.0,1339234361,rating
587,1959,5.0,1284473402,rating
200,170,4.0,1437934118,rating
193,2109,4.0,971215449,rating
644,2108,5.0,944934198,rating
194,329,4.0,848098264,rating
461,1381,3.5,1090908626,rating
311,6521,2.5,1062100682,rating
358,2125,4.0,957479230,rating
457,1673,4.5,1471384496,rating
150,3638,2.5,1114307106,rating
243,1391,2.5,1094220823,rating
524,481,3.0,1256285395,rating
551,364,3.0,843274095,rating
165,1597,2.5,1111482168,rating
394,256,3.5,1297524871,rating
165,7343,1.5,1112176029,rating
132,2135,4.0,1283414426,rating
468,2132,3.0,1296194496,rating
70,62,5.0,853954235,rating
234,1580,4.0,1213808563,rating
518,377,4.0,945362827,rating
126,292,4.0,833286456,rating
292,780,4.5,1140051052,rating
516,590,4.0,844687015,rating
159,587,2.5,1183519923,rating
609,334,1.0,1029870161,rating
222,3536,5.0,960919590,rating
311,951,2.0,897574052,rating
598,858,4.0,1057554666,rating
118,597,3.0,951009851,rating
15,2019,4.5,1134521638,rating
592,2355,3.0,995420629,rating
468,2433,2.0,1296198797,rating
30,4627,2.0,996950674,rating
4,2046,5.0,949810618,rating
119,6,5.0,913057893,rating
294,2102,3.0,1048537542,rating
547,2463,2.0,981313206,rating
384,7454,2.5,1153243699,rating
595,3114,5.0,965230022,rating
493,342,3.0,954685379,rating
265,1997,3.0,960060884,rating
431,4973,5.0,1165546944,rating
480,1259,4.5,1272670103,rating
202,2011,4.0,1046145766,rating
95,2105,3.0,1025556197,rating
126,500,4.0,833287015,rating
531,588,4.0,1240402258,rating
599,61123,4.0,1344134902,rating
380,1257,4.0,1155347240,rating
152,318,4.0,1335947939,rating
97,527,1.5,1460342318,rating
380,7451,3.5,1155096587,rating
73,46578,3.5,1255584710,rating
398,2115,4.0,978407107,rating
442,1552,4.5,1227969465,rating
162,5,4.0,852791965,rating
594,2000,2.0,938961301,rating
522,4979,1.5,1391374735,rating
380,48385,3.5,1198283066,rating
546,1653,5.0,1300579881,rating
212,40819,4.0,1218405105,rating
482,1997,5.0,949292087,rating
439,3527,3.0,1041114393,rating
428,256,2.0,1304130936,rating
475,153,1.0,1447329525,rating
534,626,2.0,973376985,rating
615,58559,4.5,1408778535,rating
206,2033,3.0,900784137,rating
509,1923,3.0,939328099,rating
428,4896,3.5,1304133562,rating
472,2000,3.0,944321835,rating
587,1641,4.5,1122546435,rating
253,1961,5.0,1215831454,rating
294,3082,3.5,1054068538,rating
603,1265,3.0,868482450,rating
213,4643,3.0,1462644086,rating
213,83132,2.5,1462636810,rating
161,266,4.0,837629562,rating
105,381,2.5,1088058623,rating
626,3593,1.0,974768877,rating
187,329,1.0,1228072734,rating
309,8665,4.5,1114566898,rating
346,379,4.0,1044651203,rating
111,110,4.0,1097429291,rating
608,1788,5.0,939361707,rating
514,426,4.0,853894755,rating
537,17,5.0,879502758,rating
26,858,4.0,1360088089,rating
518,1378,4.0,945364920,rating
199,81229,3.5,1310044387,rating
627,40815,4.0,1201381388,rating
472,1358,5.0,1017534872,rating
384,31696,2.0,1153937224,rating
27,1892,4.0,939079553,rating
132,2028,2.5,1285244961,rating
133,2297,3.5,1416151493,rating
212,914,3.0,1254009228,rating
268,1552,3.5,1314910292,rating
34,1247,5.0,973748112,rating
547,2087,3.5,1093859822,rating
602,280,3.0,842358610,rating
537,801,3.0,879521771,rating
17,296,5.0,1127469297,rating
511,150,4.0,829352433,rating
547,58904,3.5,1244711760,rating
505,3101,3.0,1340414088,rating
468,8464,2.5,1296196644,rating
452,2300,4.0,976421377,rating
255,8970,3.5,1237062388,rating
17,1673,4.5,1127469912,rating
466,2371,2.0,944892929,rating
648,608,4.0,1279713124,rating
73,30707,4.5,1422335423,rating
564,955,5.0,974832744,rating
568,457,5.0,835002326,rating
303,597,3.0,1299451311,rating
33,344,4.0,1032769612,rating
427,8366,3.5,1088952208,rating
128,258,2.0,1049684039,rating
608,235,5.0,958825904,rating
345,260,4.0,1106949162,rating
405,110,2.0,1097696563,rating
353,3178,3.5,1142686800,rating
30,5064,5.0,1012169711,rating
665,236,4.0,993347376,rating
134,318,4.0,1361245496,rating
423,26776,4.5,1353691925,rating
15,4226,5.0,997937682,rating
509,1371,3.0,978937802,rating
265,918,3.0,960060236,rating
213,94478,3.0,1462638946,rating
547,8410,4.0,1087766669,rating
525,2012,4.0,1024928981,rating
615,42738,3.0,1473015334,rating
452,500,4.0,976422542,rating
86,141,4.0,848159382,rating
30,2259,3.0,948165999,rating
461,1831,1.0,1090908492,rating
395,1375,4.0,953007282,rating
350,805,5.0,1011046144,rating
285,3052,5.0,965092008,rating
232,858,5.0,955086697,rating
518,1091,2.0,945364937,rating
400,160,2.0,840205237,rating
534,631,4.0,973376946,rating
111,1648,3.5,1097514816,rating
607,3146,3.0,1118246604,rating
356,2360,0.5,1204729502,rating
268,193,2.0,1314888553,rating
119,2750,4.0,952582145,rating
602,480,4.0,842357696,rating
452,279,4.0,976419777,rating
188,587,5.0,841063654,rating
311,40819,4.5,1147824602,rating
621,783,1.0,1116475893,rating
176,1923,1.0,1341002141,rating
388,466,3.0,1167703791,rating
262,26587,3.5,1433899681,rating
555,253,3.0,832091040,rating
442,4886,4.5,1227967415,rating
659,266,2.0,834692700,rating
569,1278,1.0,965080429,rating
54,48660,1.0,1352834067,rating
248,3176,4.0,1031529133,rating
311,177,0.5,1062015871,rating
239,1073,3.0,991858207,rating
19,1372,2.0,855193035,rating
564,132,4.0,974844767,rating
90,830,3.0,875520464,rating
564,540,4.0,974844847,rating
573,527,5.0,946616781,rating
439,1676,1.0,1041114526,rating
575,4274,2.0,1012606205,rating
627,4011,3.5,1201381403,rating
587,27768,3.5,1113928372,rating
547,1673,2.5,1053173189,rating
580,1257,4.0,1155618153,rating
294,163,4.0,1106705532,rating
587,5481,0.5,1111368401,rating
121,112,3.0,833058866,rating
247,2028,5.0,953100215,rating
42,508,3.5,1473258311,rating
551,316,4.0,843274034,rating
212,1884,4.0,1253932255,rating
250,3578,4.5,1469700598,rating
595,1537,4.0,965077977,rating
479,4995,4.5,1409093679,rating
134,648,4.5,1361245694,rating
134,2054,3.0,1361245975,rating
213,8643,3.0,1462639733,rating
113,89,4.0,844884932,rating
67,107,3.0,854711884,rating
130,3087,3.5,1139003233,rating
382,1282,2.0,1371827581,rating
460,2761,4.0,1072836318,rating
23,30707,3.5,1148672278,rating
110,464,4.0,840101508,rating
80,105,3.0,844860062,rating
620,30707,1.5,1455532516,rating
245,1608,4.0,1011318388,rating
481,4643,2.0,1437002371,rating
112,141,4.0,852720866,rating
514,921,3.0,854116044,rating
441,3178,4.5,1078156315,rating
73,2195,3.0,1304411810,rating
48,3114,3.5,1318797469,rating
529,26131,4.0,1123709084,rating
455,145,3.0,1110395177,rating
557,2085,1.5,1285961136,rating
213,50601,1.5,1462636624,rating
15,335,2.0,997938391,rating
560,1580,3.0,1452850789,rating
190,2690,4.0,975694561,rating
328,8368,4.0,1147996828,rating
553,47099,2.5,1423010660,rating
195,3578,5.0,975417146,rating
219,2335,3.0,974474569,rating
311,2313,3.0,1076969310,rating
30,2001,4.0,945294764,rating
468,2022,3.5,1296203392,rating
575,2114,3.0,1012605260,rating
306,1285,4.0,940341314,rating
230,94959,4.0,1424846943,rating
493,608,4.0,954684954,rating
284,494,3.0,853878917,rating
646,2010,3.0,953448040,rating
547,2348,2.0,974810144,rating
400,588,4.0,840205085,rating
12,3146,2.0,968045732,rating
57,163,4.0,907763847,rating
620,912,3.5,1455532789,rating
294,596,3.0,1048537506,rating
287,480,5.0,1469161092,rating
550,2118,5.0,943374909,rating
261,653,1.0,1101665378,rating
15,2321,3.5,1122576690,rating
661,1049,3.5,1190265636,rating
426,45722,4.5,1310387884,rating
584,593,5.0,1271762449,rating
580,6961,4.0,1155485620,rating
6,596,4.0,1108134269,rating
564,3086,4.0,974714291,rating
253,43396,4.0,1215832841,rating
605,3179,3.0,980174852,rating
299,31410,4.5,1344427208,rating
366,2761,3.5,1306282570,rating
564,2767,2.0,974832987,rating
568,329,5.0,835002248,rating
253,2324,5.0,1215831799,rating
575,1049,4.0,1012597810,rating
306,2312,4.0,939814893,rating
125,1721,4.0,1269733430,rating
654,802,4.5,1145392192,rating
624,3763,4.5,1164622290,rating
150,318,5.0,1113907633,rating
150,25,4.0,1114306776,rating
607,1408,4.0,1113404655,rating
312,539,3.0,959934045,rating
232,926,4.0,955092436,rating
599,40815,5.0,1329892606,rating
468,1934,3.5,1296193274,rating
259,2959,3.0,949948743,rating
34,2527,4.0,973747697,rating
640,608,5.0,860950972,rating
22,3176,2.5,1131662162,rating
262,27329,4.0,1466553914,rating
520,912,5.0,1142024691,rating
627,1393,3.0,1201381256,rating
449,344,3.0,836907384,rating
232,2335,1.0,955091621,rating
185,318,5.0,1003524104,rating
85,410,4.0,837511784,rating
649,21,3.0,834424805,rating
505,2268,3.0,1340409233,rating
243,1089,4.5,1094224236,rating
601,52885,4.0,1270254592,rating
112,805,5.0,852720950,rating
665,3483,3.0,1010198050,rating
536,196,4.0,829471722,rating
242,3543,5.0,956687335,rating
529,1641,5.0,959966138,rating
219,1732,5.0,974475946,rating
433,5995,4.0,1417929990,rating
306,2348,3.0,939815026,rating
361,65,3.0,864051423,rating
380,5995,4.0,1156983259,rating
23,185,3.5,1148778581,rating
442,6936,4.5,1227969637,rating
212,1955,2.5,1228788452,rating
23,2186,5.0,1148671801,rating
293,2788,4.0,1064615930,rating
212,3418,2.5,1227938253,rating
472,223,4.0,939072217,rating
119,1372,2.0,952583400,rating
113,21,5.0,844884266,rating
106,54281,5.0,1215818691,rating
363,2048,4.0,942344923,rating
343,780,4.0,881167177,rating
345,296,5.0,1106949130,rating
511,300,5.0,829352433,rating
419,527,4.5,1110050485,rating
21,266,3.0,853846207,rating
306,378,3.0,939719042,rating
468,30723,4.0,1296199813,rating
209,494,4.0,1265780066,rating
534,79,3.0,973440592,rating
234,4993,4.5,1213808402,rating
19,1023,4.0,855192347,rating
19,1396,3.0,855193012,rating
408,1682,5.0,933038303,rating
23,4267,4.0,1148778637,rating
8,3578,5.0,1154400441,rating
232,951,4.0,955089729,rating
309,318,4.5,1114566580,rating
455,457,4.0,1110395550,rating
15,89337,3.0,1374638024,rating
427,4641,4.0,1000678535,rating
311,7944,3.5,1102465704,rating
133,593,0.5,1416147032,rating
654,608,4.0,1145389444,rating
624,1387,4.0,1019124160,rating
518,1689,3.0,945364843,rating
580,648,2.5,1244827122,rating
580,1680,1.5,1167163368,rating
77,2355,3.5,1183844537,rating
23,4823,4.0,1148669432,rating
313,4816,4.0,1168878919,rating
275,441,5.0,1326920022,rating
182,185,4.0,845743855,rating
607,3,3.5,1118247469,rating
295,5816,4.0,1112544825,rating
662,165,3.0,839022166,rating
73,293,5.0,1306826434,rating
472,1688,3.0,994738309,rating
608,176,3.0,939360997,rating
402,595,4.0,1462948572,rating
263,442,3.0,1117841950,rating
20,745,5.0,1224043160,rating
52,1088,4.0,1231766626,rating
247,527,5.0,953189299,rating
73,115877,3.5,1437711208,rating
126,440,4.0,833286688,rating
232,1254,5.0,955088041,rating
118,965,3.0,951009349,rating
405,2108,3.5,1097696813,rating
612,2335,3.0,1455642831,rating
213,83613,3.5,1462634647,rating
468,1248,4.0,1296194728,rating
358,3536,3.0,957479253,rating
17,2594,5.0,1127470875,rating
96,2186,3.0,1223256635,rating
468,4628,2.5,1296201775,rating
483,1968,4.0,1465387519,rating
529,780,1.0,960265345,rating
457,1620,2.5,1471386801,rating
630,1252,4.5,1443808059,rating
452,7008,2.0,1077115342,rating
176,595,4.0,1341001312,rating
232,2059,4.0,955089096,rating
388,1834,4.0,997169403,rating
670,457,4.0,938782414,rating
63,2046,4.5,1079098294,rating
662,225,3.0,839022347,rating
441,457,3.5,1078145974,rating
355,377,4.0,1130103635,rating
590,153,3.0,848677376,rating
384,7346,3.0,1153865868,rating
452,1541,2.0,976422962,rating
396,434,3.0,834998293,rating
584,27724,5.0,1273564719,rating
452,1594,3.0,976419528,rating
294,3536,4.5,1055278564,rating
236,1676,4.5,1109968758,rating
391,300,4.0,891533884,rating
624,64983,3.5,1264947081,rating
480,180,3.0,1339285240,rating
487,593,4.0,832836425,rating
396,275,3.0,834999034,rating
558,2692,5.0,965485200,rating
212,2028,4.0,1218399778,rating
505,1944,3.5,1340405217,rating
232,1676,3.0,955087016,rating
480,51540,3.5,1272671348,rating
505,1968,3.5,1340406244,rating
405,2151,4.0,1097698707,rating
15,2291,3.0,997939439,rating
94,8464,3.0,1291780898,rating
464,339,5.0,829912558,rating
624,55765,4.0,1223742872,rating
262,54503,2.0,1433944588,rating
468,708,2.5,1296196118,rating
346,1255,0.5,1159125209,rating
488,2959,4.0,1308943590,rating
577,1266,4.0,1111474763,rating
471,3034,4.0,1239658691,rating
187,41566,3.5,1233516986,rating
321,1580,3.0,939420702,rating
538,165,3.0,831835647,rating
537,648,3.0,879521370,rating
407,838,4.0,962648320,rating
78,111,3.5,1274050991,rating
288,110,5.0,845862252,rating
212,150,4.0,1218403258,rating
240,5421,3.5,1098941654,rating
597,2015,4.0,940709088,rating
287,1246,4.5,1469162099,rating
294,2253,3.0,1047074205,rating
265,1956,4.0,960057103,rating
26,5608,4.0,1364420293,rating
41,1372,4.0,1093887228,rating
343,858,5.0,881166452,rating
290,1371,4.0,1389785665,rating
520,1544,1.5,1143504879,rating
564,93,2.0,974838350,rating
105,5816,3.0,1086101995,rating
547,8665,3.5,1190926261,rating
193,3418,5.0,971215624,rating
461,596,3.0,1090907374,rating
609,912,1.0,1029870161,rating
462,2699,3.0,1115312242,rating
580,2141,3.5,1273518901,rating
475,110,4.0,1447414544,rating
219,1907,3.0,974475273,rating
102,2333,4.0,957893857,rating
603,500,4.0,868355630,rating
646,3114,5.0,953447916,rating
481,49299,4.0,1437006468,rating
152,1590,4.5,1335899996,rating
245,1393,5.0,1011318514,rating
564,216,1.0,974791643,rating
23,3053,2.0,1148669188,rating
426,30793,4.0,1215235498,rating
159,1586,3.0,1183518377,rating
468,1722,2.0,1296196854,rating
580,2033,3.0,1165291197,rating
105,2890,3.0,1086272690,rating
346,1127,1.0,1044650979,rating
575,848,4.0,1012605150,rating
290,858,5.0,1389785826,rating
353,2662,2.0,1113055256,rating
580,2105,4.0,1167160214,rating
425,2028,4.5,1112383767,rating
496,457,5.0,834059873,rating
312,249,2.0,959934871,rating
306,918,3.0,940338329,rating
472,661,4.0,939004659,rating
342,1968,3.0,945125603,rating
358,1641,4.0,957480490,rating
358,2268,3.0,957534524,rating
23,6,3.5,1148730128,rating
384,1573,4.5,1153158219,rating
213,1387,2.5,1462637960,rating
305,1267,4.0,947402109,rating
242,832,3.0,956685946,rating
531,4993,0.5,1243509988,rating
514,585,3.0,853895922,rating
88,457,2.5,1239763731,rating
486,30810,4.0,1464121174,rating
285,1997,1.0,965089436,rating
142,919,5.0,997731439,rating
183,527,4.0,983096660,rating
478,293,3.5,1446622432,rating
283,3083,4.0,1115170155,rating
363,1380,5.0,942345203,rating
30,595,5.0,945122884,rating
564,3021,5.0,974709972,rating
439,1374,4.0,1041114409,rating
148,950,3.5,1059604425,rating
34,1597,3.0,973749013,rating
223,260,5.0,856532244,rating
348,1213,1.0,960838832,rating
213,15,3.0,1462635671,rating
524,648,2.5,1256287786,rating
111,292,3.5,1097432320,rating
472,246,5.0,939049553,rating
262,2789,2.0,1434332483,rating
294,2162,3.5,1062622447,rating
215,1391,3.0,860559842,rating
487,141,5.0,832836515,rating
15,26131,5.0,1222575895,rating
472,511,3.0,1158605231,rating
212,673,2.5,1253930188,rating
16,2539,4.0,1137577918,rating
338,457,3.0,841656157,rating
431,110,5.0,1165547659,rating
654,1358,4.0,1145390756,rating
561,236,3.5,1172735137,rating
41,849,4.0,1093887933,rating
388,593,4.0,946525758,rating
163,153,0.5,1390767109,rating
152,135,1.5,1335899920,rating
268,8810,1.5,1314890198,rating
651,1268,3.0,945031033,rating
580,2108,4.0,1167161278,rating
345,1252,4.5,1107044060,rating
285,1441,4.0,965092141,rating
316,4993,4.0,1460822671,rating
239,1485,3.0,991860754,rating
358,104,1.0,957480355,rating
21,553,3.0,853846547,rating
261,344,5.0,1101665559,rating
547,26199,4.0,1196449864,rating
84,1610,3.5,1429910906,rating
544,858,5.0,1435787291,rating
266,292,3.0,840703189,rating
150,435,2.5,1114309597,rating
91,1682,5.0,1448798342,rating
94,1610,4.0,1291780451,rating
285,1552,3.0,965091546,rating
574,1639,4.5,1232811111,rating
286,2072,3.0,979178656,rating
386,2959,5.0,1047112848,rating
244,54272,4.0,1448175964,rating
15,586,2.0,1093028377,rating
385,218,3.0,836679671,rating
75,2841,4.5,1165596737,rating
130,8970,4.0,1139002082,rating
57,1073,4.0,907766060,rating
61,2,3.5,1216051639,rating
615,1089,4.0,1425506722,rating
5,104,4.0,1163374639,rating
550,3082,2.0,959487134,rating
627,150,3.0,1201381127,rating
57,1984,1.0,907765422,rating
192,261,3.0,843634056,rating
442,1265,4.5,1227968943,rating
69,934,5.0,1348153757,rating
86,435,4.0,848161788,rating
509,253,3.0,1093299786,rating
575,909,3.0,1018059066,rating
390,480,5.0,867076002,rating
318,653,3.0,862902714,rating
517,11,5.0,846450066,rating
185,4993,5.0,1019787591,rating
491,1265,4.0,940796828,rating
358,1701,4.0,957480287,rating
535,480,4.0,838630807,rating
548,253,3.0,857406114,rating
509,3526,4.0,978937273,rating
55,112,3.0,855927131,rating
294,2153,2.5,1054069036,rating
93,595,4.0,1304991672,rating
127,135,5.0,842323288,rating
205,56152,4.0,1442152396,rating
388,4011,2.0,995388888,rating
124,2028,4.0,1147861660,rating
88,2671,4.0,1239774709,rating
298,107412,5.0,1447366598,rating
217,112,3.0,1108160047,rating
194,19,3.0,848098383,rating
108,434,3.0,843302026,rating
565,994,2.0,954602516,rating
285,2502,4.0,965092082,rating
481,5881,1.0,1437002846,rating
434,6,4.0,886373053,rating
589,457,4.0,836109734,rating
288,588,3.0,845862154,rating
408,2058,4.0,933037712,rating
319,553,3.0,834759671,rating
564,810,1.0,974838491,rating
319,196,4.0,834759704,rating
102,1377,2.0,958248516,rating
564,3526,4.0,974713478,rating
19,966,4.0,855194498,rating
130,2001,2.0,1138985434,rating
472,1888,3.0,939071656,rating
384,1918,3.5,1153937428,rating
15,2302,3.5,1093070399,rating
125,3033,2.5,1269735788,rating
253,524,4.5,1215832370,rating
505,2662,2.5,1340415771,rating
239,2088,3.0,991862882,rating
353,780,1.5,1112268704,rating
363,2289,5.0,938890637,rating
547,203,1.5,1076810290,rating
596,2321,3.5,1138658663,rating
333,47610,4.5,1441197786,rating
92,606,2.0,848526061,rating
466,674,1.0,944978060,rating
188,454,3.0,841063586,rating
580,3033,3.5,1167158607,rating
130,1777,3.5,1138999817,rating
667,296,5.0,847271221,rating
343,1552,4.0,881167085,rating
418,31903,5.0,1132179365,rating
73,1584,3.0,1460517728,rating
50,457,3.0,847413020,rating
407,1870,4.0,962646563,rating
496,261,3.0,834060114,rating
345,2692,5.0,1109289680,rating
15,4727,3.0,1052896975,rating
105,2455,3.0,1085579828,rating
572,527,4.0,1436465512,rating
212,1573,3.0,1218404181,rating
588,300,4.0,842298252,rating
466,3037,4.0,945232758,rating
99,5991,5.0,1044754204,rating
120,3210,4.0,1167422097,rating
346,2668,3.0,1044651160,rating
369,350,4.0,847465641,rating
12,673,1.0,968045732,rating
34,940,5.0,973748614,rating
405,3681,3.5,1061361625,rating
105,292,3.5,1100533466,rating
595,778,5.0,965077092,rating
607,1597,5.0,1118247901,rating
317,457,5.0,847633433,rating
306,1422,2.0,939901531,rating
102,902,4.0,956600034,rating
213,4519,2.0,1462644085,rating
454,593,4.0,1463382464,rating
527,500,1.0,1281233710,rating
452,271,2.0,976420886,rating
285,1975,1.0,965089638,rating
21,1282,3.0,853850933,rating
449,150,4.0,836908387,rating
547,26622,3.5,1245467080,rating
580,203,2.0,1167163468,rating
475,39435,2.0,1447328282,rating
350,3177,4.0,1009820680,rating
95,4480,4.0,1019023569,rating
242,1552,4.0,956684620,rating
89,3114,4.5,1257620568,rating
231,111,4.0,977005465,rating
382,3594,5.0,1371781275,rating
320,30707,4.0,1460751966,rating
564,864,3.0,974834896,rating
242,318,5.0,956683421,rating
311,1611,3.0,898007831,rating
547,746,2.0,1076968846,rating
119,2282,4.0,928442005,rating
130,380,3.5,1149644358,rating
599,745,1.5,1329891638,rating
262,6535,0.5,1433945036,rating
475,1377,4.0,1447329522,rating
70,648,3.0,853954235,rating
164,788,2.5,1178926928,rating
539,3072,5.0,951928718,rating
253,3578,4.5,1215831270,rating
311,603,3.0,898008162,rating
414,1552,1.0,1039390171,rating
73,80831,3.0,1320810425,rating
402,1377,3.5,1462947708,rating
505,8961,3.5,1340408152,rating
17,8914,4.5,1127470716,rating
511,25,4.0,829351964,rating
564,2959,5.0,974712327,rating
19,953,5.0,855192178,rating
461,193,1.5,1090907641,rating
659,229,5.0,834598615,rating
605,3701,3.0,980174659,rating
472,6440,4.5,1075915657,rating
572,38061,3.5,1436464956,rating
119,1690,1.0,913051506,rating
165,3081,2.0,1111482099,rating
358,765,1.0,957795373,rating
306,3160,4.0,956081273,rating
119,1682,3.0,927055670,rating
233,86,3.0,854481964,rating
137,1976,1.0,946411077,rating
529,5060,4.0,1049504352,rating
254,156,4.0,845158642,rating
626,223,4.0,974768972,rating
95,4993,5.0,1018816582,rating
529,1951,4.0,959967267,rating
385,337,5.0,836679319,rating
606,1405,3.0,1380349725,rating
475,30707,4.0,1446908365,rating
593,246,4.0,835465650,rating
306,2241,3.0,940347439,rating
