userId,itemId,value,timestamp,interactionId
242,800,5.0,956683697,rating
518,410,3.0,945364902,rating
279,150,4.0,838231079,rating
537,926,5.0,879506811,rating
242,25,4.0,956683813,rating
306,2770,3.0,956081750,rating
480,318,5.0,1272667015,rating
239,5,3.0,991862159,rating
15,1387,4.0,1040205754,rating
427,2165,4.0,941370404,rating
667,342,4.0,847271773,rating
303,1394,4.0,1299490060,rating
575,5060,3.0,1012607870,rating
232,2109,5.0,955090803,rating
525,3033,3.0,1024929030,rating
492,307,5.0,898110739,rating
147,6016,5.0,1405201578,rating
353,1259,3.0,1140388886,rating
329,3,3.0,867072039,rating
253,2890,2.0,1215831997,rating
547,247,4.0,1028130173,rating
312,919,3.0,959933086,rating
265,1280,2.0,960056600,rating
213,2671,2.0,1462638027,rating
380,80831,3.5,1342972145,rating
509,590,5.0,940016621,rating
418,43836,1.5,1145048460,rating
534,3081,3.0,973374870,rating
488,46578,4.5,1308946032,rating
387,929,4.0,974682847,rating
312,2020,4.0,959935620,rating
199,26603,4.0,1302722568,rating
110,3,4.0,840101142,rating
461,1257,4.0,1091959921,rating
607,454,4.0,1113319857,rating
509,2144,3.0,942930925,rating
452,17,4.0,976419438,rating
602,25,5.0,842357252,rating
285,405,1.0,965089166,rating
556,296,3.0,842019987,rating
533,3699,4.0,965314867,rating
265,154,4.0,960060804,rating
562,2001,4.0,1167429297,rating
242,1719,3.0,956683581,rating
539,608,4.0,956159610,rating
330,497,4.0,948575236,rating
74,1721,2.0,942705232,rating
647,1997,5.0,947292570,rating
251,8970,4.5,1476552477,rating
177,541,5.0,907380504,rating
575,928,4.0,1018057676,rating
130,1566,2.5,1139003364,rating
531,2162,3.0,1240401757,rating
408,595,3.0,933114944,rating
24,590,4.0,849282414,rating
78,223,4.5,1274051011,rating
564,1410,3.0,974838288,rating
654,4701,4.0,1145393838,rating
272,480,3.5,1453587581,rating
294,900,5.0,1047071310,rating
169,8643,3.0,1234228162,rating
547,1965,4.0,981313273,rating
518,788,4.0,945362022,rating
262,3578,2.5,1433943824,rating
412,1909,4.0,993088452,rating
257,1968,0.5,1449941756,rating
119,1788,4.0,913047466,rating
550,16,5.0,942669563,rating
286,2124,2.0,979179067,rating
358,2266,2.0,957479762,rating
564,152,4.0,974712704,rating
384,8665,2.5,1153761996,rating
187,1366,4.0,1233458974,rating
505,5876,3.0,1340412905,rating
311,3418,2.5,1093021959,rating
547,111,5.0,974809870,rating
232,350,5.0,955086305,rating
164,608,4.5,1182619843,rating
34,1923,4.0,973747327,rating
43,588,3.0,974768798,rating
242,1266,5.0,956688756,rating
358,237,3.0,957479703,rating
388,2302,5.0,965182784,rating
564,1690,4.0,974709378,rating
556,344,4.0,842019369,rating
302,595,4.0,843720636,rating
18,765,2.0,856007587,rating
654,1888,4.0,1145394233,rating
428,924,5.0,1304134854,rating
187,5991,3.5,1228073156,rating
15,541,5.0,997938438,rating
483,93840,3.5,1465387547,rating
248,2669,3.0,1031528981,rating
587,6643,4.0,1111796350,rating
595,1059,5.0,965078283,rating
104,3578,4.0,1446673781,rating
92,590,4.0,848525510,rating
288,165,4.0,845862153,rating
529,534,4.0,959967051,rating
460,4474,2.5,1072837961,rating
30,2054,1.0,944943070,rating
656,3701,5.0,986242496,rating
268,21,2.5,1314894611,rating
620,41566,4.0,1455532233,rating
557,410,2.5,1285961682,rating
620,902,5.0,1455532854,rating
235,832,4.5,1111557824,rating
42,8961,4.0,1473258362,rating
506,2,3.0,865395979,rating
654,2355,4.5,1145390224,rating
86,551,4.0,848159429,rating
5,1544,3.5,1163374562,rating
509,5680,3.5,1099009339,rating
658,1610,5.0,941489024,rating
463,551,4.0,1049924002,rating
354,232,5.0,846062587,rating
367,3981,4.0,977953490,rating
2,319,1.0,835355918,rating
502,784,4.0,861302194,rating
408,2302,2.0,933035950,rating
428,1732,5.0,1304142504,rating
30,6103,2.0,1043687080,rating
112,95,3.0,852720866,rating
398,2140,4.0,978407208,rating
178,1282,4.0,1437428214,rating
502,1394,5.0,861322516,rating
478,8368,4.5,1446622638,rating
376,910,5.0,1005530013,rating
565,2359,5.0,954602535,rating
355,4226,4.0,1130104968,rating
119,345,5.0,913049331,rating
200,53121,4.0,1437933983,rating
268,1380,4.0,1314895169,rating
597,648,3.0,940708799,rating
161,204,3.0,837629733,rating
545,1406,5.0,938568040,rating
99,1250,4.0,947519501,rating
250,1682,4.5,1469700651,rating
386,920,4.0,1047027585,rating
164,43396,3.0,1182619927,rating
311,4462,3.0,1076969001,rating
124,593,3.5,1147862163,rating
659,62,3.0,844078288,rating
624,45186,2.5,1146931490,rating
82,150,4.0,835973379,rating
422,597,4.0,980860598,rating
26,4973,3.5,1351545042,rating
496,316,5.0,834059806,rating
547,3104,5.0,981312902,rating
534,3686,4.0,973440399,rating
671,4011,4.0,1064245574,rating
649,161,4.0,834424744,rating
383,95,3.0,852806429,rating
493,597,4.0,954685352,rating
439,1734,5.0,1041113147,rating
243,3033,3.0,1094224926,rating
187,141,4.0,1233516836,rating
439,1584,4.0,1041114316,rating
577,1721,3.5,1111475437,rating
547,7944,4.0,1127644571,rating
239,2469,4.0,991860952,rating
354,475,5.0,846062433,rating
56,1285,5.0,1467003397,rating
468,920,4.0,1296196172,rating
184,527,4.0,833525132,rating
19,858,5.0,855191478,rating
475,84772,2.0,1447268861,rating
667,452,3.0,847271756,rating
460,2321,4.0,1072837430,rating
564,161,4.0,974714878,rating
128,3159,1.0,1049690048,rating
30,2268,5.0,1037583956,rating
55,786,4.0,855926988,rating
520,2355,3.5,1142028499,rating
309,750,5.0,1114566840,rating
510,2750,4.0,952328759,rating
251,40815,4.5,1476478223,rating
398,2111,4.0,978407337,rating
504,1907,1.0,904376787,rating
311,3512,4.0,1077051994,rating
388,1777,3.0,946523885,rating
72,5995,3.5,1461783992,rating
380,1584,4.0,950073603,rating
213,8985,2.0,1462638562,rating
309,1285,3.5,1114565580,rating
416,215,3.0,841447436,rating
468,2701,1.5,1296196831,rating
30,2000,4.0,945294641,rating
529,994,5.0,960087034,rating
261,235,0.5,1101665380,rating
521,44555,5.0,1370072485,rating
102,2135,4.0,957980962,rating
597,1653,3.0,940707300,rating
126,616,3.0,833287296,rating
624,101,3.5,1076328586,rating
17,5062,5.0,1127472353,rating
297,8275,3.5,1318705465,rating
200,377,3.5,1438019501,rating
111,1408,4.5,1097431081,rating
30,2114,4.0,945294437,rating
386,435,1.0,1047028177,rating
578,17,3.0,1418984606,rating
561,1639,4.0,1172696117,rating
19,1391,2.0,855190404,rating
534,161,5.0,973377686,rating
274,2502,3.0,1074104860,rating
537,922,4.0,879503215,rating
82,457,3.0,835973445,rating
216,2502,5.0,1095792757,rating
407,1873,5.0,962646954,rating
293,653,3.5,1064616701,rating
649,648,3.0,834425230,rating
531,1088,5.0,1244288293,rating
430,41566,2.0,1148091184,rating
547,919,5.0,974809870,rating
262,2118,3.0,1433899452,rating
564,1895,2.0,974833642,rating
95,88,4.0,1016317721,rating
624,260,5.0,1019124071,rating
500,593,1.5,1228920712,rating
315,1944,3.0,1046663888,rating
455,1092,4.0,1110395218,rating
89,480,5.0,1257620110,rating
402,2762,3.0,1443424299,rating
442,3087,4.0,1227917270,rating
242,141,3.0,956683116,rating
247,1599,2.0,953272667,rating
125,903,4.5,1269736378,rating
624,3526,4.0,1019127569,rating
641,150,4.0,834636219,rating
22,173,1.5,1131662930,rating
380,81537,3.0,1304471007,rating
101,2699,3.0,1292402279,rating
41,2642,3.5,1093887641,rating
20,2762,3.5,1238729839,rating
393,6466,4.0,1058472363,rating
464,260,5.0,829912558,rating
356,338,2.0,1168393796,rating
287,8665,5.0,1469161638,rating
383,260,5.0,852810326,rating
590,440,3.0,848677616,rating
311,2006,3.5,1062014251,rating
580,344,3.0,1164328494,rating
564,3397,4.0,974833434,rating
496,168,5.0,834060135,rating
481,541,5.0,1437001831,rating
624,153,2.5,1118166852,rating
608,198,5.0,958825051,rating
471,1387,3.5,1239659673,rating
39,153,3.0,832523045,rating
426,2,3.0,1310374386,rating
470,1260,2.5,1234089010,rating
334,2959,4.0,1447031401,rating
428,364,5.0,1304133938,rating
345,903,4.5,1106864321,rating
508,594,3.0,844376523,rating
84,2028,3.0,1429910948,rating
240,16,3.5,1098940415,rating
128,292,4.0,1049684687,rating
56,2395,5.0,1467004735,rating
654,1968,4.5,1145390419,rating
207,70121,0.5,1258440285,rating
607,41566,2.5,1148585435,rating
248,1090,4.0,1031528748,rating
143,173,2.0,1149648223,rating
514,231,2.0,854116419,rating
564,176,4.0,974832646,rating
429,4993,2.0,1238951982,rating
593,2,3.0,835464130,rating
584,527,5.0,1271762696,rating
311,650,3.0,898008162,rating
537,956,4.0,879521738,rating
509,539,3.0,1072415926,rating
461,3107,3.0,1090907528,rating
461,708,1.5,1091049723,rating
534,457,4.0,973375708,rating
608,153,1.0,958825275,rating
500,1777,1.5,1228946472,rating
73,4148,3.0,1418462162,rating
379,318,5.0,1378179951,rating
15,161,3.0,1093028319,rating
463,1380,3.0,1049924932,rating
303,2001,2.0,1299437738,rating
377,262,4.0,1187053471,rating
421,315,1.0,835170259,rating
606,593,3.5,1380350020,rating
437,364,5.0,831692485,rating
648,552,3.5,1138487538,rating
353,784,1.0,1111488859,rating
73,1591,3.0,1256028479,rating
487,273,4.0,832836632,rating
330,232,4.0,948577631,rating
608,931,4.0,939362289,rating
534,2501,4.0,973377664,rating
19,1374,3.0,855192496,rating
624,288,3.0,1019124575,rating
548,380,3.0,857407661,rating
440,471,3.0,835337519,rating
494,593,4.5,1342748986,rating
468,26111,3.0,1296191889,rating
33,2107,2.0,1032676887,rating
64,329,4.0,843159770,rating
468,34583,3.0,1296199518,rating
624,3031,3.0,1019132044,rating
152,1090,3.5,1335900642,rating
328,2640,3.0,1147995693,rating
339,3681,4.0,1446663383,rating
608,955,5.0,939361316,rating
358,928,4.0,957479102,rating
402,150,4.5,1443394942,rating
547,2779,3.0,981312334,rating
511,223,4.0,829352433,rating
487,222,5.0,832836683,rating
472,3088,3.0,944321656,rating
19,1271,3.0,855192455,rating
547,2085,3.0,1199391583,rating
463,1615,3.0,1051643353,rating
111,5620,4.0,1097514837,rating
407,1358,4.0,962647403,rating
306,2750,3.0,939815088,rating
39,648,4.0,833532966,rating
664,293,4.5,1343731921,rating
664,163,4.0,1393891162,rating
37,364,5.0,981308154,rating
275,231,5.0,1386885382,rating
216,4886,4.5,1095792290,rating
543,1562,4.0,866931657,rating
247,1676,4.0,953271993,rating
426,47610,4.0,1310374260,rating
99,468,3.0,938587407,rating
534,258,2.0,973375597,rating
150,2567,1.0,1114305779,rating
187,344,3.0,1228072670,rating
596,4639,3.5,1138705217,rating
406,750,5.0,1448509307,rating
518,3063,3.0,945369006,rating
299,2021,2.5,1344180612,rating
514,427,1.0,853895699,rating
99,154,3.0,938623596,rating
69,527,5.0,1366830854,rating
92,173,3.0,848525932,rating
283,608,4.0,1155839448,rating
197,541,4.0,975429292,rating
537,940,4.0,879502851,rating
319,380,3.0,834759389,rating
431,1411,5.0,1165548507,rating
59,527,4.5,1144756394,rating
257,1248,4.0,1338008487,rating
635,8874,3.5,1448301885,rating
629,500,5.0,841414227,rating
15,4643,3.0,997937346,rating
382,8961,5.0,1371772672,rating
282,1777,4.0,1111493068,rating
648,858,3.5,1138477822,rating
73,2164,1.0,1255589018,rating
509,6440,5.0,1093295238,rating
292,3052,4.5,1140049916,rating
89,165,4.0,1257620488,rating
43,3114,4.0,974768260,rating
224,260,4.0,828214012,rating
213,216,1.0,1462638879,rating
95,2694,4.0,1018815599,rating
130,2006,3.5,1138998245,rating
653,575,4.0,948160482,rating
183,3556,4.0,983096400,rating
452,4174,4.0,989110944,rating
611,260,2.0,1471521325,rating
237,2502,4.5,1102009382,rating
243,4973,5.0,1094220991,rating
295,3178,4.5,1112544682,rating
194,454,3.0,848098310,rating
33,1259,4.0,1032679449,rating
336,1939,5.0,995826976,rating
195,2132,3.0,977755058,rating
287,6793,4.0,1470168927,rating
294,3396,4.0,1055278595,rating
629,587,5.0,841414132,rating
510,2359,5.0,944346346,rating
384,2428,3.0,1199317347,rating
517,160,1.0,846450043,rating
426,1213,4.0,1310375786,rating
181,2302,5.0,1154542725,rating
223,613,5.0,856532598,rating
294,41571,4.0,1149957501,rating
240,4011,4.0,1098941830,rating
475,40819,3.5,1447072436,rating
157,260,3.5,1291598691,rating
449,380,4.0,836908387,rating
282,648,4.0,1111493904,rating
212,1608,3.0,1260704070,rating
547,1909,3.0,1022680545,rating
596,1408,4.0,1138659841,rating
69,4886,5.0,1366831687,rating
475,111443,3.5,1447329226,rating
452,5237,2.0,1016590052,rating
561,45722,4.5,1172695487,rating
363,1907,3.0,942344755,rating
567,1265,5.0,1436823450,rating
547,4809,5.0,1021196411,rating
292,1672,4.0,1140050121,rating
598,2000,3.0,1057554815,rating
641,22,4.0,841551328,rating
212,1580,1.5,1218402257,rating
508,339,4.0,844376071,rating
412,318,2.0,993087893,rating
161,608,3.0,837630040,rating
434,1250,4.0,886374463,rating
30,4344,4.0,993305401,rating
119,265,4.0,913048077,rating
405,2993,3.5,1061362456,rating
30,4499,4.0,1009340636,rating
574,1676,3.0,1232914822,rating
212,1544,3.0,1260704117,rating
456,8368,3.0,1432308300,rating
355,40815,3.5,1138732086,rating
433,5618,4.5,1417929958,rating
599,502,2.5,1306107922,rating
213,588,3.0,1462640637,rating
354,594,3.0,846062554,rating
520,539,3.0,1143503593,rating
129,3593,1.0,965328476,rating
331,24,4.0,1323373212,rating
547,1124,3.0,981313014,rating
607,2605,2.5,1148586171,rating
102,2144,3.0,958248878,rating
430,2762,4.0,1111489092,rating
363,709,2.0,942344812,rating
580,2139,3.5,1156127678,rating
149,89904,5.0,1436920020,rating
134,53953,5.0,1361244346,rating
574,196,3.0,1232815475,rating
213,4886,3.5,1462634082,rating
318,6,3.0,862902663,rating
197,2100,4.0,975429133,rating
423,165,2.5,1353700439,rating
468,2395,3.5,1296196485,rating
57,1393,4.0,907763324,rating
83,4558,3.5,1156205736,rating
267,260,4.5,1175984069,rating
580,3052,3.5,1165900331,rating
229,3107,3.5,1277402536,rating
612,364,4.0,1455638876,rating
461,2355,3.5,1090907827,rating
275,585,3.5,1326919961,rating
417,1393,4.0,1112670612,rating
195,1954,1.0,975417247,rating
384,990,2.5,1154110089,rating
561,594,2.0,1172766005,rating
527,260,4.0,1281233619,rating
111,224,5.0,1098373536,rating
656,932,5.0,986242405,rating
355,508,4.0,1130105808,rating
543,609,3.0,866931838,rating
163,1735,4.5,1294064044,rating
553,77866,4.0,1423010831,rating
405,4478,3.5,1061360622,rating
17,923,4.5,1127469756,rating
646,788,5.0,953448407,rating
522,6793,1.5,1391352161,rating
294,4141,3.5,1055278396,rating
649,296,5.0,834424671,rating
521,527,4.5,1370072270,rating
125,236,4.5,1269736207,rating
232,3134,5.0,955085390,rating
309,1089,3.5,1114567188,rating
235,1923,5.0,1111625545,rating
480,45722,3.5,1339284912,rating
654,44022,4.0,1145391315,rating
147,40819,5.0,1405202727,rating
244,457,0.5,1448175608,rating
119,2639,4.0,927055797,rating
88,527,4.0,1239756770,rating
56,6003,2.0,1470350814,rating
142,260,2.0,997731322,rating
7,1374,4.0,851869035,rating
355,4105,3.5,1130106773,rating
86,18,5.0,848160301,rating
389,22,3.0,829495183,rating
15,46578,1.0,1338702417,rating
389,173,2.0,829492316,rating
348,523,5.0,960838484,rating
77,1073,4.0,1163079436,rating
525,405,1.0,1024928996,rating
426,2054,3.5,1215235446,rating
532,163,3.5,1076971388,rating
607,185,3.0,1113319866,rating
178,1682,4.0,1437425818,rating
509,2165,4.0,939328176,rating
591,158,2.0,1112415860,rating
233,1049,3.0,854482128,rating
574,58559,4.0,1232809909,rating
386,1967,3.0,1047113250,rating
234,4995,5.0,1213808856,rating
431,1265,5.0,1165546558,rating
56,8665,4.0,1467006393,rating
646,231,4.0,953450678,rating
95,3877,2.0,1016317856,rating
457,3476,3.0,1471578889,rating
654,316,4.0,1145391826,rating
30,4628,5.0,994456636,rating
328,1266,3.5,1147996632,rating
613,260,5.0,1208297872,rating
361,832,4.0,864051357,rating
21,923,5.0,853850699,rating
30,5122,4.0,1014004783,rating
4,1257,5.0,949811602,rating
564,1885,5.0,974832987,rating
508,288,4.0,844376071,rating
92,778,5.0,848526711,rating
209,1376,1.0,1265780172,rating
23,33166,5.0,1148728740,rating
370,1088,3.0,1096511298,rating
518,196,3.0,945367039,rating
390,165,4.0,867076176,rating
452,249,3.0,976419799,rating
605,3594,3.0,980174183,rating
198,5902,5.0,1068822875,rating
78,1376,3.0,1274045997,rating
165,1562,0.5,1111982007,rating
545,1885,1.0,938568473,rating
615,6537,3.0,1441988817,rating
284,6,5.0,853878917,rating
56,3210,2.0,1470350982,rating
255,680,4.0,1236981604,rating
265,900,5.0,960060601,rating
292,2001,3.5,1140816588,rating
652,1885,4.0,1440269649,rating
564,256,4.0,974838097,rating
205,2762,4.0,1442886871,rating
185,3052,4.0,1003525163,rating
489,3114,5.0,944961223,rating
15,4992,1.5,1425876112,rating
615,53000,4.0,1408779427,rating
412,3484,3.0,993087483,rating
587,923,5.0,1111336547,rating
15,1479,1.5,1338699256,rating
596,1923,4.0,1138658262,rating
98,296,4.5,1459405871,rating
130,4993,5.0,1138985690,rating
242,11,5.0,956682997,rating
285,479,3.0,965543176,rating
564,185,4.0,974844826,rating
78,1610,5.0,1274051089,rating
79,344,2.0,1182994728,rating
481,5686,4.5,1437004997,rating
95,2762,4.0,1018816106,rating
242,2764,5.0,956685591,rating
468,620,2.5,1296199712,rating
110,236,4.0,840100602,rating
119,482,3.0,972097228,rating
562,2012,3.0,1167429060,rating
564,492,5.0,974833104,rating
481,7347,3.5,1437002907,rating
355,8464,3.5,1130106587,rating
648,1281,4.5,1176069418,rating
134,2959,4.0,1361245193,rating
664,16,4.0,1343732078,rating
97,912,1.5,1460342302,rating
187,1246,5.0,1233449323,rating
30,1422,4.0,945278156,rating
387,907,5.0,974682622,rating
558,3160,4.0,970409446,rating
564,253,5.0,974708959,rating
70,799,4.0,853955020,rating
170,2078,2.0,1220532202,rating
492,199,3.0,898110953,rating
185,3549,3.0,1019787199,rating
191,296,5.0,839925515,rating
212,1959,2.5,1228785018,rating
313,2006,4.0,1101033916,rating
213,1702,3.0,1462644086,rating
527,4993,4.5,1281233747,rating
152,40819,3.0,1335901584,rating
134,110,3.0,1361245653,rating
605,926,4.0,980174659,rating
348,1682,5.0,960839375,rating
102,111,5.0,956590822,rating
160,3178,4.0,974256628,rating
580,3578,4.0,1155485851,rating
379,1682,3.5,1378180260,rating
587,919,4.5,1117557051,rating
9,1721,3.0,938629470,rating
558,4201,5.0,986655015,rating
518,2861,4.0,945445823,rating
427,5955,4.0,1042555897,rating
433,54503,5.0,1417930206,rating
277,5971,5.0,1463916362,rating
165,4369,2.0,1111482425,rating
547,2020,4.5,1053087974,rating
580,912,4.0,1155485764,rating
574,344,2.5,1232811339,rating
649,153,4.0,834424696,rating
535,590,3.0,838630347,rating
125,608,5.0,1244537507,rating
598,318,5.0,1008571588,rating
599,81537,4.0,1306109444,rating
8,527,5.0,1154400170,rating
408,1967,4.0,933033497,rating
362,40629,2.0,1221861669,rating
359,858,3.5,1339227801,rating
308,648,5.0,854376177,rating
550,1127,4.0,943374728,rating
463,1997,4.0,1049912817,rating
130,661,3.5,1138999943,rating
386,552,2.0,1047028666,rating
73,51540,4.0,1441514086,rating
402,74946,4.5,1462947912,rating
390,1370,3.0,867076211,rating
22,541,4.5,1131664363,rating
592,329,2.0,995421702,rating
70,135,4.0,853954485,rating
520,44191,3.5,1143502917,rating
365,8833,4.0,1359308878,rating
19,916,5.0,855192773,rating
92,497,4.0,848526484,rating
624,1125,4.0,1019127479,rating
123,2502,5.0,994021141,rating
23,586,3.5,1166728142,rating
547,628,4.0,986695232,rating
189,2290,2.0,968095015,rating
480,3114,2.5,1272668655,rating
271,4993,4.0,1107785205,rating
656,926,5.0,986242527,rating
657,593,5.0,841960742,rating
125,539,4.0,1269733830,rating
303,1721,3.0,1299449761,rating
294,1396,4.0,1061481730,rating
461,144,1.5,1091959648,rating
505,8916,3.5,1340404422,rating
316,54272,3.5,1460823432,rating
45,2692,4.5,1140202246,rating
497,1810,4.0,940018282,rating
380,91094,4.5,1325192254,rating
381,480,3.0,1018645895,rating
647,527,5.0,947292940,rating
253,1396,4.0,1215831906,rating
472,6947,5.0,1075915483,rating
161,277,3.0,837629896,rating
394,597,3.5,1298379340,rating
243,1282,3.0,1094224730,rating
647,265,4.0,947292184,rating
428,3175,3.5,1304141086,rating
604,3526,2.0,1277532805,rating
168,510,2.0,848879661,rating
518,3112,5.0,945445429,rating
207,256,3.0,1258439864,rating
607,996,4.5,1148587330,rating
652,588,4.0,1439489918,rating
452,1260,4.0,989111896,rating
205,48780,4.5,1442137058,rating
373,2109,4.0,939235173,rating
212,1949,2.5,1218399598,rating
102,2993,4.0,959976817,rating
421,364,3.0,835170225,rating
311,534,3.0,898008040,rating
48,541,4.0,1322719227,rating
433,30707,2.5,1417930031,rating
95,2109,5.0,1019022736,rating
615,104374,4.5,1408778485,rating
607,1961,3.5,1148586789,rating
463,1073,4.0,1049913808,rating
518,2044,2.0,945365379,rating
555,648,3.0,857380091,rating
342,899,4.0,945123389,rating
224,103,4.0,828213150,rating
570,8368,4.5,1475783753,rating
545,493,3.0,938568558,rating
599,150,1.5,1329892590,rating
468,1245,4.0,1296194317,rating
564,1713,4.0,974837260,rating
547,1885,4.5,1053087582,rating
580,1701,3.0,1156127718,rating
73,2028,4.5,1255844560,rating
447,337,3.0,832493012,rating
646,1584,5.0,953448077,rating
388,1247,5.0,978158997,rating
621,920,4.5,1116476353,rating
363,327,2.0,942345331,rating
41,173,4.0,1093887939,rating
262,8194,2.5,1434026549,rating
387,1950,4.0,974681984,rating
73,1246,3.5,1256030107,rating
468,2728,3.5,1296198446,rating
380,31162,3.0,1153282973,rating
470,1271,1.5,1232976283,rating
608,1809,5.0,939362108,rating
150,349,4.0,1114306193,rating
143,1884,4.0,1149649531,rating
94,69,3.0,1291777340,rating
380,2762,5.0,949370886,rating
642,942,4.0,881526394,rating
73,77561,2.5,1286184933,rating
666,292,3.0,838920895,rating
529,2057,4.0,960085773,rating
95,16,5.0,1016316940,rating
450,2324,5.0,1449349790,rating
633,329,3.0,848518115,rating
270,4226,5.0,1469278482,rating
545,1244,5.0,938565586,rating
102,593,4.0,956598567,rating
564,1726,1.0,974843527,rating
547,4975,4.0,1030202688,rating
492,232,5.0,898110796,rating
168,163,3.0,848879158,rating
659,153,3.0,835642452,rating
378,293,4.0,1443291942,rating
350,4816,4.0,1010430774,rating
647,912,5.0,947292474,rating
12,1732,3.0,968045529,rating
602,534,5.0,842358249,rating
649,454,4.0,834424884,rating
624,788,3.0,1019128497,rating
10,344,3.0,942766603,rating
468,783,2.5,1296197177,rating
36,431,4.0,847057363,rating
77,31150,3.5,1183511779,rating
369,292,3.0,847465462,rating
232,910,2.0,955089364,rating
345,345,3.0,1107044176,rating
649,247,3.0,834425209,rating
426,30707,4.5,1310387916,rating
574,858,5.0,1232810023,rating
275,364,5.0,1371674366,rating
577,27721,5.0,1127368993,rating
53,2762,5.0,955192739,rating
615,40819,3.5,1463685785,rating
580,704,2.0,1168658729,rating
379,296,4.5,1378180188,rating
99,2006,3.0,947519629,rating
373,2255,3.0,939035899,rating
30,1523,4.0,980135256,rating
279,597,3.0,838231779,rating
564,1722,4.0,974715454,rating
262,377,2.5,1433900947,rating
255,8981,4.5,1236985460,rating
93,41566,4.0,1304992905,rating
53,3178,4.0,955192100,rating
241,480,3.0,847339462,rating
376,4226,2.0,1005529410,rating
315,4587,2.0,1046663435,rating
150,1732,3.0,1140424835,rating
268,1370,3.0,1314895501,rating
222,912,5.0,960920068,rating
28,913,4.0,938943150,rating
519,2791,4.5,1468758753,rating
561,551,4.0,1172734973,rating
119,800,4.0,952584582,rating
374,2028,4.0,1038954848,rating
472,3127,4.0,949995343,rating
15,909,4.0,997939604,rating
388,3210,2.0,994030777,rating
56,2042,2.0,1470350841,rating
255,8873,5.0,1237062403,rating
106,45431,3.0,1215760972,rating
303,1089,5.0,1299451462,rating
285,3699,3.0,965088549,rating
282,110,4.5,1111493409,rating
232,224,5.0,955090687,rating
434,1721,2.0,910599899,rating
355,778,4.5,1130105837,rating
547,1411,5.0,974809897,rating
136,912,3.0,1405975956,rating
302,539,4.0,843720853,rating
55,805,5.0,855927172,rating
245,1073,5.0,1011319291,rating
405,2259,4.0,1061363499,rating
285,1405,2.0,965542855,rating
40,2959,4.0,1466993115,rating
452,1948,4.0,989112161,rating
165,8665,3.5,1111479979,rating
481,1961,3.5,1437005929,rating
518,2469,3.0,945363040,rating
123,4228,5.0,994015865,rating
232,2750,5.0,955090552,rating
134,4896,4.0,1361246057,rating
452,1955,4.0,1002938212,rating
220,780,3.0,970525064,rating
220,537,1.0,970508020,rating
538,185,3.0,831835696,rating
553,2115,5.0,1423011203,rating
34,593,4.0,973746494,rating
244,94466,0.5,1448175610,rating
253,1717,1.0,1215832545,rating
274,471,5.0,1074104142,rating
450,5121,5.0,1449349304,rating
92,247,5.0,848526037,rating
460,2692,3.5,1072836492,rating
316,4011,3.5,1460822862,rating
220,2324,5.0,970498363,rating
26,59387,3.0,1353868028,rating
518,2574,3.0,945365345,rating
629,593,5.0,841414206,rating
422,70,3.0,980860306,rating
73,4553,4.5,1441514881,rating
